"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6077,24,24,76,"Goms (VS)","Les habitants de Goms s'opposent à l'initiative ""d'allègement des primes"" du PS avec 76 pour cent de non. Goms a rejeté l'initiative, tout comme son canton."
6082,65.6,65.6,34.4,"Ayent (VS)","A Ayent, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 65,6 pour cent des suffrages. Ayent a approuvé l'initiative, contrairement à son canton."
6083,12.6,12.6,87.4,"Evolène (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Evolène avec 87,4 pour cent des suffrages. Evolène a rejeté l'initiative, tout comme son canton."
6084,53.3,53.3,46.7,"Hérémence (VS)","Les habitants de Hérémence approuvent l'initiative ""d'allègement des primes"" du PS avec 53,3 pour cent des voix. Hérémence a approuvé l'initiative, contrairement à son canton."
6087,57.4,57.4,42.6,"Saint-Martin (VS)","Les habitants de Saint-Martin (VS) approuvent l'initiative ""d'allègement des primes"" du PS avec 57,4 pour cent des voix. Saint-Martin (VS) a approuvé l'initiative, contrairement à son canton."
6089,54.7,54.7,45.3,"Vex (VS)","Les habitants de Vex approuvent l'initiative ""d'allègement des primes"" du PS avec 54,7 pour cent des voix. Vex a approuvé l'initiative, contrairement à son canton."
6090,65.4,65.4,34.6,"Mont-Noble (VS)","Les habitants de Mont-Noble acceptent l'initiative ""d'allègement des primes"" du PS avec 65,4 pour cent de oui. Mont-Noble a approuvé l'initiative, contrairement à son canton."
6101,25.5,25.5,74.5,"Agarn (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Agarn avec 74,5 pour cent de non. Agarn a rejeté l'initiative, tout comme son canton."
6102,70.4,70.4,29.6,"Albinen (VS)","Les habitants d'Albinen approuvent l'initiative ""d'allègement des primes"" du PS avec 70,4 pour cent des voix. Albinen a approuvé l'initiative, contrairement à son canton."
6104,64.3,64.3,35.7,"Ergisch (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Ergisch avec 64,3 pour cent de oui. Ergisch a approuvé l'initiative, contrairement à son canton."
6109,89.7,89.7,10.3,"Inden (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Inden avec 89,7 pour cent de oui. Inden a approuvé l'initiative, contrairement à son canton."
6110,74.8,74.8,25.2,"Loèche (VS)","Les électeurs de Loèche valident l'initiative ""d'allègement des primes"" du PS avec 74,8 pour cent des voix. Loèche a approuvé l'initiative, contrairement à son canton."
6111,88.5,88.5,11.5,"Loèche-les-Bains (VS)","Les électeurs de Loèche-les-Bains valident l'initiative ""d'allègement des primes"" du PS avec 88,5 pour cent des voix. Loèche-les-Bains a approuvé l'initiative, contrairement à son canton."
6112,96.1,96.1,3.9,"Oberems (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Oberems avec 96,1 pour cent de oui. Oberems a approuvé l'initiative, contrairement à son canton."
6113,22.3,22.3,77.7,"Salquenen (VS)","Les habitants de Salquenen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 77,7 pour cent de non. Salquenen a rejeté l'initiative, tout comme son canton."
6116,48.2,48.2,51.8,"Varone (VS)","Les habitants de Varone s'opposent à l'initiative ""d'allègement des primes"" du PS avec 51,8 pour cent de non. Varone a rejeté l'initiative, tout comme son canton."
6117,10.4,10.4,89.6,"Guttet-Feschel (VS)","Les habitants de Guttet-Feschel rejettent l'initiative ""d'allègement des primes"" du PS avec 89,6 pour cent de non. Guttet-Feschel a rejeté l'initiative, tout comme son canton."
6118,70.8,70.8,29.2,"Gampel-Bratsch (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Gampel-Bratsch avec 70,8 pour cent de oui. Gampel-Bratsch a approuvé l'initiative, contrairement à son canton."
6119,29.9,29.9,70.1,"Turtmann-Unterems (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Turtmann-Unterems avec 70,1 pour cent de non. Turtmann-Unterems a rejeté l'initiative, tout comme son canton."
6131,84.1,84.1,15.9,"Bovernier (VS)","C'est oui à 84,1 pour cent à l'initiative ""d'allègement des primes"" du PS à Bovernier. Bovernier a approuvé l'initiative, contrairement à son canton."
6133,76.4,76.4,23.6,"Fully (VS)","Les habitants de Fully approuvent l'initiative ""d'allègement des primes"" du PS avec 76,4 pour cent des voix. Fully a approuvé l'initiative, contrairement à son canton."
6134,50.6,50.6,49.4,"Isérables (VS)","Les électeurs d'Isérables valident l'initiative ""d'allègement des primes"" du PS avec 50,6 pour cent des voix. Isérables a approuvé l'initiative, contrairement à son canton."
6135,5.2,5.2,94.8,"Leytron (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Leytron avec 94,8 pour cent des suffrages. Leytron a rejeté l'initiative, tout comme son canton."
6136,97,97,3,"Martigny (VS)","Les électeurs de Martigny valident l'initiative ""d'allègement des primes"" du PS avec 97 pour cent des voix. Martigny a approuvé l'initiative, contrairement à son canton."
6137,65,65,35,"Martigny-Combe (VS)","A Martigny-Combe, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 65 pour cent des suffrages. Martigny-Combe a approuvé l'initiative, contrairement à son canton."
6139,37.9,37.9,62.1,"Riddes (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Riddes avec 62,1 pour cent de non. Riddes a rejeté l'initiative, tout comme son canton."
6140,61.1,61.1,38.9,"Saillon (VS)","Les électeurs de Saillon valident l'initiative ""d'allègement des primes"" du PS avec 61,1 pour cent des voix. Saillon a approuvé l'initiative, contrairement à son canton."
6141,43.1,43.1,56.9,"Saxon (VS)","A Saxon, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 56,9 pour cent des voix. Saxon a rejeté l'initiative, tout comme son canton."
6142,50.8,50.8,49.2,"Trient (VS)","Les habitants de Trient acceptent l'initiative ""d'allègement des primes"" du PS avec 50,8 pour cent de oui. Trient a approuvé l'initiative, contrairement à son canton."
6151,83.2,83.2,16.8,"Champéry (VS)","A Champéry, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 83,2 pour cent des suffrages. Champéry a approuvé l'initiative, contrairement à son canton."
6152,48.3,48.3,51.7,"Collombey-Muraz (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Collombey-Muraz avec 51,7 pour cent des suffrages. Collombey-Muraz a rejeté l'initiative, tout comme son canton."
6153,42.7,42.7,57.3,"Monthey (VS)","A Monthey, les habitants disent non à 57,3 pour cent à l'initiative ""d'allègement des primes"" du PS. Monthey a rejeté l'initiative, tout comme son canton."
6154,93.9,93.9,6.1,"Port-Valais (VS)","A Port-Valais, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 93,9 pour cent des suffrages. Port-Valais a approuvé l'initiative, contrairement à son canton."
6155,46.8,46.8,53.2,"Saint-Gingolph (VS)","A Saint-Gingolph, les habitants disent non à 53,2 pour cent à l'initiative ""d'allègement des primes"" du PS. Saint-Gingolph a rejeté l'initiative, tout comme son canton."
6156,14,14,86,"Troistorrents (VS)","Les habitants de Troistorrents rejettent l'initiative ""d'allègement des primes"" du PS avec 86 pour cent de non. Troistorrents a rejeté l'initiative, tout comme son canton."
6157,34.5,34.5,65.5,"Val-d'Illiez (VS)","A Val-d'Illiez, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 65,5 pour cent des voix. Val-d'Illiez a rejeté l'initiative, tout comme son canton."
6158,55,55,45,"Vionnaz (VS)","A Vionnaz, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 55 pour cent des suffrages. Vionnaz a approuvé l'initiative, contrairement à son canton."
6159,65.9,65.9,34.1,"Vouvry (VS)","A Vouvry, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 65,9 pour cent des suffrages. Vouvry a approuvé l'initiative, contrairement à son canton."
6172,46.6,46.6,53.4,"Bister (VS)","Les habitants de Bister s'opposent à l'initiative ""d'allègement des primes"" du PS avec 53,4 pour cent de non. Bister a rejeté l'initiative, tout comme son canton."
6173,66,66,34,"Bitsch (VS)","A Bitsch, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 66 pour cent des suffrages. Bitsch a approuvé l'initiative, contrairement à son canton."
6177,11.2,11.2,88.8,"Grengiols (VS)","A Grengiols, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 88,8 pour cent des voix. Grengiols a rejeté l'initiative, tout comme son canton."
6181,39.2,39.2,60.8,"Riederalp (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Riederalp avec 60,8 pour cent de non. Riederalp a rejeté l'initiative, tout comme son canton."
6191,18.9,18.9,81.1,"Ausserberg (VS)","A Ausserberg, les habitants disent non à 81,1 pour cent à l'initiative ""d'allègement des primes"" du PS. Ausserberg a rejeté l'initiative, tout comme son canton."
6192,7.9,7.9,92.1,"Blatten (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Blatten avec 92,1 pour cent de non. Blatten a rejeté l'initiative, tout comme son canton."
6193,42.1,42.1,57.9,"Bürchen (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Bürchen avec 57,9 pour cent de non. Bürchen a rejeté l'initiative, tout comme son canton."
6194,59,59,41,"Eischoll (VS)","A Eischoll, les habitants disent oui à 59 pour cent à l'initiative ""d'allègement des primes"" du PS. Eischoll a approuvé l'initiative, contrairement à son canton."
6195,25,25,75,"Ferden (VS)","A Ferden, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 75 pour cent des voix. Ferden a rejeté l'initiative, tout comme son canton."
6197,36.9,36.9,63.1,"Kippel (VS)","A Kippel, les habitants disent non à 63,1 pour cent à l'initiative ""d'allègement des primes"" du PS. Kippel a rejeté l'initiative, tout comme son canton."
6198,57.3,57.3,42.7,"Niedergesteln (VS)","Les habitants de Niedergesteln approuvent l'initiative ""d'allègement des primes"" du PS avec 57,3 pour cent des voix. Niedergesteln a approuvé l'initiative, contrairement à son canton."
6199,35,35,65,"Rarogne (VS)","Les habitants de Rarogne rejettent l'initiative ""d'allègement des primes"" du PS avec 65 pour cent de non. Rarogne a rejeté l'initiative, tout comme son canton."
6201,36.1,36.1,63.9,"Unterbäch (VS)","Les habitants d'Unterbäch s'opposent à l'initiative ""d'allègement des primes"" du PS avec 63,9 pour cent de non. Unterbäch a rejeté l'initiative, tout comme son canton."
6202,44.3,44.3,55.7,"Wiler (Lötschen) (VS)","A Wiler (Lötschen), les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 55,7 pour cent des voix. Wiler (Lötschen) a rejeté l'initiative, tout comme son canton."
6203,18.4,18.4,81.6,"Mörel-Filet (VS)","Les habitants de Mörel-Filet s'opposent à l'initiative ""d'allègement des primes"" du PS avec 81,6 pour cent de non. Mörel-Filet a rejeté l'initiative, tout comme son canton."
6204,77,77,23,"Steg-Hohtenn (VS)","Les électeurs de Steg-Hohtenn valident l'initiative ""d'allègement des primes"" du PS avec 77 pour cent des voix. Steg-Hohtenn a approuvé l'initiative, contrairement à son canton."
6205,48.1,48.1,51.9,"Bettmeralp (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Bettmeralp avec 51,9 pour cent de non. Bettmeralp a rejeté l'initiative, tout comme son canton."
6211,74.2,74.2,25.8,"Collonges (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Collonges avec 74,2 pour cent de oui. Collonges a approuvé l'initiative, contrairement à son canton."
6212,49.4,49.4,50.6,"Dorénaz (VS)","C'est non à 50,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Dorénaz. Dorénaz a rejeté l'initiative, tout comme son canton."
6213,56.9,56.9,43.1,"Evionnaz (VS)","A Evionnaz, les habitants disent oui à 56,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Evionnaz a approuvé l'initiative, contrairement à son canton."
6214,99.2,99.2,0.8,"Finhaut (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Finhaut avec 99,2 pour cent de oui. Le plus fort pourcentage de oui en Valais a été obtenu à Finhaut."
6215,56.7,56.7,43.3,"Massongex (VS)","Les habitants de Massongex acceptent l'initiative ""d'allègement des primes"" du PS avec 56,7 pour cent de oui. Massongex a approuvé l'initiative, contrairement à son canton."
6217,54.9,54.9,45.1,"Saint-Maurice (VS)","A Saint-Maurice, les habitants disent oui à 54,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Saint-Maurice a approuvé l'initiative, contrairement à son canton."
6218,41.7,41.7,58.3,"Salvan (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Salvan avec 58,3 pour cent de non. Salvan a rejeté l'initiative, tout comme son canton."
6219,47.5,47.5,52.5,"Vernayaz (VS)","A Vernayaz, les habitants disent non à 52,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Vernayaz a rejeté l'initiative, tout comme son canton."
6220,75.6,75.6,24.4,"Vérossaz (VS)","C'est oui à 75,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Vérossaz. Vérossaz a approuvé l'initiative, contrairement à son canton."
6232,22,22,78,"Chalais (VS)","Les habitants de Chalais s'opposent à l'initiative ""d'allègement des primes"" du PS avec 78 pour cent de non. Chalais a rejeté l'initiative, tout comme son canton."
6235,27.1,27.1,72.9,"Chippis (VS)","Les habitants de Chippis rejettent l'initiative ""d'allègement des primes"" du PS avec 72,9 pour cent de non. Chippis a rejeté l'initiative, tout comme son canton."
6238,66.8,66.8,33.2,"Grône (VS)","A Grône, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 66,8 pour cent des suffrages. Grône a approuvé l'initiative, contrairement à son canton."
6239,42.1,42.1,57.9,"Icogne (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Icogne avec 57,9 pour cent des suffrages. Icogne a rejeté l'initiative, tout comme son canton."
6240,49.4,49.4,50.6,"Lens (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Lens avec 50,6 pour cent des suffrages. Lens a rejeté l'initiative, tout comme son canton."
6246,30.5,30.5,69.5,"Saint-Léonard (VS)","Les habitants de Saint-Léonard s'opposent à l'initiative ""d'allègement des primes"" du PS avec 69,5 pour cent de non. Saint-Léonard a rejeté l'initiative, tout comme son canton."
6248,38.8,38.8,61.2,"Sierre (VS)","C'est non à 61,2 pour cent à l'initiative ""d'allègement des primes"" du PS à Sierre. Sierre a rejeté l'initiative, tout comme son canton."
6252,16.4,16.4,83.6,"Anniviers (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Anniviers avec 83,6 pour cent de non. Anniviers a rejeté l'initiative, tout comme son canton."
6253,68.3,68.3,31.7,"Crans-Montana (VS)","C'est oui à 68,3 pour cent à l'initiative ""d'allègement des primes"" du PS à Crans-Montana. Crans-Montana a approuvé l'initiative, contrairement à son canton."
6254,61.9,61.9,38.1,"Noble-Contrée (VS)","Les habitants de Noble-Contrée approuvent l'initiative ""d'allègement des primes"" du PS avec 61,9 pour cent des voix. Noble-Contrée a approuvé l'initiative, contrairement à son canton."
6261,58.5,58.5,41.5,"Arbaz (VS)","C'est oui à 58,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Arbaz. Arbaz a approuvé l'initiative, contrairement à son canton."
6263,63.9,63.9,36.1,"Grimisuat (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Grimisuat avec 63,9 pour cent de oui. Grimisuat a approuvé l'initiative, contrairement à son canton."
6265,65.1,65.1,34.9,"Savièse (VS)","Les habitants de Savièse acceptent l'initiative ""d'allègement des primes"" du PS avec 65,1 pour cent de oui. Savièse a approuvé l'initiative, contrairement à son canton."
6266,83.1,83.1,16.9,"Sion (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Sion avec 83,1 pour cent de oui. Sion a approuvé l'initiative, contrairement à son canton."
6267,61.5,61.5,38.5,"Veysonnaz (VS)","C'est oui à 61,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Veysonnaz. Veysonnaz a approuvé l'initiative, contrairement à son canton."
6281,44.5,44.5,55.5,"Baltschieder (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Baltschieder avec 55,5 pour cent des suffrages. Baltschieder a rejeté l'initiative, tout comme son canton."
6282,73.5,73.5,26.5,"Eisten (VS)","A Eisten, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 73,5 pour cent des suffrages. Eisten a approuvé l'initiative, contrairement à son canton."
6283,34.6,34.6,65.4,"Embd (VS)","Les habitants d'Embd rejettent l'initiative ""d'allègement des primes"" du PS avec 65,4 pour cent de non. Embd a rejeté l'initiative, tout comme son canton."
6285,65.9,65.9,34.1,"Grächen (VS)","A Grächen, les habitants disent oui à 65,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Grächen a approuvé l'initiative, contrairement à son canton."
6286,84.4,84.4,15.6,"Lalden (VS)","A Lalden, les habitants disent oui à 84,4 pour cent à l'initiative ""d'allègement des primes"" du PS. Lalden a approuvé l'initiative, contrairement à son canton."
6287,69.9,69.9,30.1,"Randa (VS)","Les habitants de Randa approuvent l'initiative ""d'allègement des primes"" du PS avec 69,9 pour cent des voix. Randa a approuvé l'initiative, contrairement à son canton."
6288,59.5,59.5,40.5,"Saas-Almagell (VS)","C'est oui à 59,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Saas-Almagell. Saas-Almagell a approuvé l'initiative, contrairement à son canton."
6289,30,30,70,"Saas-Balen (VS)","Les habitants de Saas-Balen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 70 pour cent de non. Saas-Balen a rejeté l'initiative, tout comme son canton."
6290,0.1,0.1,99.9,"Saas-Fee (VS)","Nulle part ailleurs en Suisse, l'initiative ""d'allègement des primes"" du PS n'est rejetée plus fortement qu'à Saas-Fee. Les électeurs de cette commune disent non à 99,9 pour cent. Le plus fort pourcentage de non en Valais a été obtenu à Saas-Fee."
6291,43,43,57,"Saas-Grund (VS)","A Saas-Grund, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 57 pour cent des voix. Saas-Grund a rejeté l'initiative, tout comme son canton."
6292,29.3,29.3,70.7,"Saint-Nicolas (VS)","A Saint-Nicolas, les habitants disent non à 70,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Saint-Nicolas a rejeté l'initiative, tout comme son canton."
6293,61.9,61.9,38.1,"Stalden (VS)","A Stalden (VS), les habitants disent oui à 61,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Stalden (VS) a approuvé l'initiative, contrairement à son canton."
6294,35.3,35.3,64.7,"Staldenried (VS)","Les habitants de Staldenried rejettent l'initiative ""d'allègement des primes"" du PS avec 64,7 pour cent de non. Staldenried a rejeté l'initiative, tout comme son canton."
6295,44.4,44.4,55.6,"Täsch (VS)","C'est non à 55,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Täsch. Täsch a rejeté l'initiative, tout comme son canton."
6296,72,72,28,"Törbel (VS)","C'est oui à 72 pour cent à l'initiative ""d'allègement des primes"" du PS à Törbel. Törbel a approuvé l'initiative, contrairement à son canton."
6297,96.5,96.5,3.5,"Viège (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Viège avec 96,5 pour cent de oui. Viège a approuvé l'initiative, contrairement à son canton."
6298,50.4,50.4,49.6,"Visperterminen (VS)","C'est oui à 50,4 pour cent à l'initiative ""d'allègement des primes"" du PS à Visperterminen. Visperterminen a approuvé l'initiative, contrairement à son canton."
6299,61.6,61.6,38.4,"Zeneggen (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Zeneggen avec 61,6 pour cent de oui. Zeneggen a approuvé l'initiative, contrairement à son canton."
6300,48.2,48.2,51.8,"Zermatt (VS)","A Zermatt, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 51,8 pour cent des voix. Zermatt a rejeté l'initiative, tout comme son canton."
