"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5476,92.1,92.1,7.9,"Chevilly (VD)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Chevilly avec 92,1 pour cent de oui. Chevilly a approuvé l'initiative, tout comme son canton."
5477,49.5,49.5,50.5,"Cossonay (VD)","Les habitants de Cossonay rejettent l'initiative ""d'allègement des primes"" du PS avec 50,5 pour cent de non. Cossonay a rejeté l'initiative, contrairement à son canton."
5479,39.8,39.8,60.2,"Cuarnens (VD)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Cuarnens avec 60,2 pour cent de non. Cuarnens a rejeté l'initiative, contrairement à son canton."
5480,59.7,59.7,40.3,"Daillens (VD)","Les habitants de Daillens approuvent l'initiative ""d'allègement des primes"" du PS avec 59,7 pour cent des voix. Daillens a approuvé l'initiative, tout comme son canton."
5481,46.4,46.4,53.6,"Dizy (VD)","C'est non à 53,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Dizy. Dizy a rejeté l'initiative, contrairement à son canton."
5482,8.2,8.2,91.8,"Eclépens (VD)","Les habitants d'Eclépens rejettent l'initiative ""d'allègement des primes"" du PS avec 91,8 pour cent de non. Eclépens a rejeté l'initiative, contrairement à son canton."
5483,30,30,70,"Ferreyres (VD)","A Ferreyres, les habitants disent non à 70 pour cent à l'initiative ""d'allègement des primes"" du PS. Ferreyres a rejeté l'initiative, contrairement à son canton."
5484,56.7,56.7,43.3,"Gollion (VD)","A Gollion, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 56,7 pour cent des suffrages. Gollion a approuvé l'initiative, tout comme son canton."
5485,87.2,87.2,12.8,"Grancy (VD)","C'est oui à 87,2 pour cent à l'initiative ""d'allègement des primes"" du PS à Grancy. Grancy a approuvé l'initiative, tout comme son canton."
5486,50.9,50.9,49.1,"L'Isle (VD)","L'initiative ""d'allègement des primes"" du PS passe la rampe à L'Isle avec 50,9 pour cent de oui. L'Isle a approuvé l'initiative, tout comme son canton."
5487,86.3,86.3,13.7,"Lussery-Villars (VD)","Les habitants de Lussery-Villars acceptent l'initiative ""d'allègement des primes"" du PS avec 86,3 pour cent de oui. Lussery-Villars a approuvé l'initiative, tout comme son canton."
5488,61.5,61.5,38.5,"Mauraz (VD)","C'est oui à 61,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Mauraz. Mauraz a approuvé l'initiative, tout comme son canton."
5489,20.5,20.5,79.5,"Mex (VD)","A Mex (VD), les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 79,5 pour cent des voix. Mex (VD) a rejeté l'initiative, contrairement à son canton."
5490,81.4,81.4,18.6,"Moiry (VD)","C'est oui à 81,4 pour cent à l'initiative ""d'allègement des primes"" du PS à Moiry. Moiry a approuvé l'initiative, tout comme son canton."
5491,38.7,38.7,61.3,"Mont-la-Ville (VD)","C'est non à 61,3 pour cent à l'initiative ""d'allègement des primes"" du PS à Mont-la-Ville. Mont-la-Ville a rejeté l'initiative, contrairement à son canton."
5492,1.8,1.8,98.2,"Montricher (VD)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Montricher avec 98,2 pour cent de non. Montricher a rejeté l'initiative, contrairement à son canton."
5493,25.6,25.6,74.4,"Orny (VD)","Les habitants d'Orny s'opposent à l'initiative ""d'allègement des primes"" du PS avec 74,4 pour cent de non. Orny a rejeté l'initiative, contrairement à son canton."
5495,47.9,47.9,52.1,"Penthalaz (VD)","A Penthalaz, les habitants disent non à 52,1 pour cent à l'initiative ""d'allègement des primes"" du PS. Penthalaz a rejeté l'initiative, contrairement à son canton."
5496,22.6,22.6,77.4,"Penthaz (VD)","A Penthaz, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 77,4 pour cent des voix. Penthaz a rejeté l'initiative, contrairement à son canton."
5497,24,24,76,"Pompaples (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Pompaples avec 76 pour cent des suffrages. Pompaples a rejeté l'initiative, contrairement à son canton."
5498,70.2,70.2,29.8,"La Sarraz (VD)","Les électeurs de La Sarraz valident l'initiative ""d'allègement des primes"" du PS avec 70,2 pour cent des voix. La Sarraz a approuvé l'initiative, tout comme son canton."
5499,13.8,13.8,86.2,"Senarclens (VD)","Les habitants de Senarclens rejettent l'initiative ""d'allègement des primes"" du PS avec 86,2 pour cent de non. Senarclens a rejeté l'initiative, contrairement à son canton."
5501,38.2,38.2,61.8,"Sullens (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Sullens avec 61,8 pour cent des suffrages. Sullens a rejeté l'initiative, contrairement à son canton."
5503,82.2,82.2,17.8,"Vufflens-la-Ville (VD)","A Vufflens-la-Ville, les habitants disent oui à 82,2 pour cent à l'initiative ""d'allègement des primes"" du PS. Vufflens-la-Ville a approuvé l'initiative, tout comme son canton."
5511,76.5,76.5,23.5,"Assens (VD)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Assens avec 76,5 pour cent de oui. Assens a approuvé l'initiative, tout comme son canton."
5512,83.6,83.6,16.4,"Bercher (VD)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Bercher avec 83,6 pour cent de oui. Bercher a approuvé l'initiative, tout comme son canton."
5514,48.9,48.9,51.1,"Bottens (VD)","A Bottens, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 51,1 pour cent des voix. Bottens a rejeté l'initiative, contrairement à son canton."
5515,63.2,63.2,36.8,"Bretigny-sur-Morrens (VD)","A Bretigny-sur-Morrens, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 63,2 pour cent des suffrages. Bretigny-sur-Morrens a approuvé l'initiative, tout comme son canton."
5516,49.2,49.2,50.8,"Cugy (VD)","A Cugy (VD), les habitants disent non à 50,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Cugy (VD) a rejeté l'initiative, contrairement à son canton."
5518,60.4,60.4,39.6,"Echallens (VD)","Les électeurs d'Echallens valident l'initiative ""d'allègement des primes"" du PS avec 60,4 pour cent des voix. Echallens a approuvé l'initiative, tout comme son canton."
5520,43.3,43.3,56.7,"Essertines-sur-Yverdon (VD)","C'est non à 56,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Essertines-sur-Yverdon. Essertines-sur-Yverdon a rejeté l'initiative, contrairement à son canton."
5521,63.8,63.8,36.2,"Etagnières (VD)","A Etagnières, les habitants disent oui à 63,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Etagnières a approuvé l'initiative, tout comme son canton."
5522,47.5,47.5,52.5,"Fey (VD)","C'est non à 52,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Fey. Fey a rejeté l'initiative, contrairement à son canton."
5523,52,52,48,"Froideville (VD)","A Froideville, les habitants disent oui à 52 pour cent à l'initiative ""d'allègement des primes"" du PS. Froideville a approuvé l'initiative, tout comme son canton."
5527,74.9,74.9,25.1,"Morrens (VD)","C'est oui à 74,9 pour cent à l'initiative ""d'allègement des primes"" du PS à Morrens (VD). Morrens (VD) a approuvé l'initiative, tout comme son canton."
5529,0.8,0.8,99.2,"Oulens-sous-Echallens (VD)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Oulens-sous-Echallens avec 99,2 pour cent de non. Oulens-sous-Echallens a rejeté l'initiative, contrairement à son canton."
5530,25.4,25.4,74.6,"Pailly (VD)","A Pailly, les habitants disent non à 74,6 pour cent à l'initiative ""d'allègement des primes"" du PS. Pailly a rejeté l'initiative, contrairement à son canton."
5531,73.1,73.1,26.9,"Penthéréaz (VD)","C'est oui à 73,1 pour cent à l'initiative ""d'allègement des primes"" du PS à Penthéréaz. Penthéréaz a approuvé l'initiative, tout comme son canton."
5533,54.1,54.1,45.9,"Poliez-Pittet (VD)","A Poliez-Pittet, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 54,1 pour cent des suffrages. Poliez-Pittet a approuvé l'initiative, tout comme son canton."
5534,35,35,65,"Rueyres (VD)","C'est non à 65 pour cent à l'initiative ""d'allègement des primes"" du PS à Rueyres. Rueyres a rejeté l'initiative, contrairement à son canton."
5535,47.2,47.2,52.8,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les habitants disent non à 52,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Saint-Barthélemy (VD) a rejeté l'initiative, contrairement à son canton."
5537,54.3,54.3,45.7,"Villars-le-Terroir (VD)","Les habitants de Villars-le-Terroir approuvent l'initiative ""d'allègement des primes"" du PS avec 54,3 pour cent des voix. Villars-le-Terroir a approuvé l'initiative, tout comme son canton."
5539,20.1,20.1,79.9,"Vuarrens (VD)","Les habitants de Vuarrens s'opposent à l'initiative ""d'allègement des primes"" du PS avec 79,9 pour cent de non. Vuarrens a rejeté l'initiative, contrairement à son canton."
5540,57.6,57.6,42.4,"Montilliez (VD)","C'est oui à 57,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Montilliez. Montilliez a approuvé l'initiative, tout comme son canton."
5541,71.3,71.3,28.7,"Goumoëns (VD)","A Goumoëns, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 71,3 pour cent des suffrages. Goumoëns a approuvé l'initiative, tout comme son canton."
5551,86.8,86.8,13.2,"Bonvillars (VD)","C'est oui à 86,8 pour cent à l'initiative ""d'allègement des primes"" du PS à Bonvillars. Bonvillars a approuvé l'initiative, tout comme son canton."
5552,43.4,43.4,56.6,"Bullet (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Bullet avec 56,6 pour cent des suffrages. Bullet a rejeté l'initiative, contrairement à son canton."
5553,21.3,21.3,78.7,"Champagne (VD)","A Champagne, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 78,7 pour cent des voix. Champagne a rejeté l'initiative, contrairement à son canton."
5554,54.4,54.4,45.6,"Concise (VD)","Les électeurs de Concise valident l'initiative ""d'allègement des primes"" du PS avec 54,4 pour cent des voix. Concise a approuvé l'initiative, tout comme son canton."
5555,34.4,34.4,65.6,"Corcelles-près-Concise (VD)","C'est non à 65,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Corcelles-près-Concise. Corcelles-près-Concise a rejeté l'initiative, contrairement à son canton."
5556,60.1,60.1,39.9,"Fiez (VD)","Les électeurs de Fiez valident l'initiative ""d'allègement des primes"" du PS avec 60,1 pour cent des voix. Fiez a approuvé l'initiative, tout comme son canton."
5557,48,48,52,"Fontaines-sur-Grandson (VD)","Les habitants de Fontaines-sur-Grandson s'opposent à l'initiative ""d'allègement des primes"" du PS avec 52 pour cent de non. Fontaines-sur-Grandson a rejeté l'initiative, contrairement à son canton."
5559,68.4,68.4,31.6,"Giez (VD)","C'est oui à 68,4 pour cent à l'initiative ""d'allègement des primes"" du PS à Giez. Giez a approuvé l'initiative, tout comme son canton."
5560,50.9,50.9,49.1,"Grandevent (VD)","Les habitants de Grandevent approuvent l'initiative ""d'allègement des primes"" du PS avec 50,9 pour cent des voix. Grandevent a approuvé l'initiative, tout comme son canton."
5561,27.5,27.5,72.5,"Grandson (VD)","Les habitants de Grandson rejettent l'initiative ""d'allègement des primes"" du PS avec 72,5 pour cent de non. Grandson a rejeté l'initiative, contrairement à son canton."
5562,96.1,96.1,3.9,"Mauborget (VD)","Les habitants de Mauborget approuvent l'initiative ""d'allègement des primes"" du PS avec 96,1 pour cent des voix. Mauborget a approuvé l'initiative, tout comme son canton."
5563,56.9,56.9,43.1,"Mutrux (VD)","Les électeurs de Mutrux valident l'initiative ""d'allègement des primes"" du PS avec 56,9 pour cent des voix. Mutrux a approuvé l'initiative, tout comme son canton."
5564,31.1,31.1,68.9,"Novalles (VD)","A Novalles, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 68,9 pour cent des voix. Novalles a rejeté l'initiative, contrairement à son canton."
5565,48.2,48.2,51.8,"Onnens (VD)","A Onnens (VD), les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 51,8 pour cent des voix. Onnens (VD) a rejeté l'initiative, contrairement à son canton."
5566,22.8,22.8,77.2,"Provence (VD)","Les habitants de Provence rejettent l'initiative ""d'allègement des primes"" du PS avec 77,2 pour cent de non. Provence a rejeté l'initiative, contrairement à son canton."
5568,30.8,30.8,69.2,"Sainte-Croix (VD)","Les habitants de Sainte-Croix rejettent l'initiative ""d'allègement des primes"" du PS avec 69,2 pour cent de non. Sainte-Croix a rejeté l'initiative, contrairement à son canton."
5571,45.9,45.9,54.1,"Tévenon (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Tévenon avec 54,1 pour cent des suffrages. Tévenon a rejeté l'initiative, contrairement à son canton."
5581,36.8,36.8,63.2,"Belmont-sur-Lausanne (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Belmont-sur-Lausanne avec 63,2 pour cent des suffrages. Belmont-sur-Lausanne a rejeté l'initiative, contrairement à son canton."
5582,73.7,73.7,26.3,"Cheseaux-sur-Lausanne (VD)","C'est oui à 73,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Cheseaux-sur-Lausanne. Cheseaux-sur-Lausanne a approuvé l'initiative, tout comme son canton."
5583,69.5,69.5,30.5,"Crissier (VD)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Crissier avec 69,5 pour cent de oui. Crissier a approuvé l'initiative, tout comme son canton."
5584,60.8,60.8,39.2,"Epalinges (VD)","Les électeurs d'Epalinges valident l'initiative ""d'allègement des primes"" du PS avec 60,8 pour cent des voix. Epalinges a approuvé l'initiative, tout comme son canton."
5585,13,13,87,"Jouxtens-Mézery (VD)","Les habitants de Jouxtens-Mézery rejettent l'initiative ""d'allègement des primes"" du PS avec 87 pour cent de non. Jouxtens-Mézery a rejeté l'initiative, contrairement à son canton."
5586,63.4,63.4,36.6,"Lausanne (VD)","A Lausanne, les habitants disent oui à 63,4 pour cent à l'initiative ""d'allègement des primes"" du PS. Lausanne a approuvé l'initiative, tout comme son canton."
5587,14.5,14.5,85.5,"Le Mont-sur-Lausanne (VD)","Au Mont-sur-Lausanne, les habitants disent non à 85,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Le Mont-sur-Lausanne a rejeté l'initiative, contrairement à son canton."
5588,54.6,54.6,45.4,"Paudex (VD)","Les électeurs de Paudex valident l'initiative ""d'allègement des primes"" du PS avec 54,6 pour cent des voix. Paudex a approuvé l'initiative, tout comme son canton."
5589,44.3,44.3,55.7,"Prilly (VD)","A Prilly, les habitants disent non à 55,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Prilly a rejeté l'initiative, contrairement à son canton."
5590,66.4,66.4,33.6,"Pully (VD)","A Pully, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 66,4 pour cent des suffrages. Pully a approuvé l'initiative, tout comme son canton."
5591,92.5,92.5,7.5,"Renens (VD)","A Renens (VD), les habitants disent oui à 92,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Renens (VD) a approuvé l'initiative, tout comme son canton."
5592,71,71,29,"Romanel-sur-Lausanne (VD)","A Romanel-sur-Lausanne, les habitants disent oui à 71 pour cent à l'initiative ""d'allègement des primes"" du PS. Romanel-sur-Lausanne a approuvé l'initiative, tout comme son canton."
5601,89.6,89.6,10.4,"Chexbres (VD)","Les habitants de Chexbres acceptent l'initiative ""d'allègement des primes"" du PS avec 89,6 pour cent de oui. Chexbres a approuvé l'initiative, tout comme son canton."
5604,3.1,3.1,96.9,"Forel (Lavaux) (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Forel (Lavaux) avec 96,9 pour cent des suffrages. Forel (Lavaux) a rejeté l'initiative, contrairement à son canton."
5606,14.5,14.5,85.5,"Lutry (VD)","Les habitants de Lutry s'opposent à l'initiative ""d'allègement des primes"" du PS avec 85,5 pour cent de non. Lutry a rejeté l'initiative, contrairement à son canton."
5607,52.8,52.8,47.2,"Puidoux (VD)","A Puidoux, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 52,8 pour cent des suffrages. Puidoux a approuvé l'initiative, tout comme son canton."
5609,95.4,95.4,4.6,"Rivaz (VD)","Les électeurs de Rivaz valident l'initiative ""d'allègement des primes"" du PS avec 95,4 pour cent des voix. Rivaz a approuvé l'initiative, tout comme son canton."
5610,54.5,54.5,45.5,"Saint-Saphorin (Lavaux) (VD)","Les habitants de Saint-Saphorin (Lavaux) approuvent l'initiative ""d'allègement des primes"" du PS avec 54,5 pour cent des voix. Saint-Saphorin (Lavaux) a approuvé l'initiative, tout comme son canton."
5611,87.3,87.3,12.7,"Savigny (VD)","Les électeurs de Savigny valident l'initiative ""d'allègement des primes"" du PS avec 87,3 pour cent des voix. Savigny a approuvé l'initiative, tout comme son canton."
5613,28.3,28.3,71.7,"Bourg-en-Lavaux (VD)","A Bourg-en-Lavaux, les habitants disent non à 71,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Bourg-en-Lavaux a rejeté l'initiative, contrairement à son canton."
5621,53.3,53.3,46.7,"Aclens (VD)","A Aclens, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 53,3 pour cent des suffrages. Aclens a approuvé l'initiative, tout comme son canton."
5622,40.8,40.8,59.2,"Bremblens (VD)","Les habitants de Bremblens s'opposent à l'initiative ""d'allègement des primes"" du PS avec 59,2 pour cent de non. Bremblens a rejeté l'initiative, contrairement à son canton."
5623,72.8,72.8,27.2,"Buchillon (VD)","A Buchillon, les habitants disent oui à 72,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Buchillon a approuvé l'initiative, tout comme son canton."
5624,61.4,61.4,38.6,"Bussigny (VD)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Bussigny avec 61,4 pour cent de oui. Bussigny a approuvé l'initiative, tout comme son canton."
5627,69.7,69.7,30.3,"Chavannes-près-Renens (VD)","Les habitants de Chavannes-près-Renens approuvent l'initiative ""d'allègement des primes"" du PS avec 69,7 pour cent des voix. Chavannes-près-Renens a approuvé l'initiative, tout comme son canton."
5628,50.2,50.2,49.8,"Chigny (VD)","Les habitants de Chigny acceptent l'initiative ""d'allègement des primes"" du PS avec 50,2 pour cent de oui. Chigny a approuvé l'initiative, tout comme son canton."
5629,21.4,21.4,78.6,"Clarmont (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Clarmont avec 78,6 pour cent des suffrages. Clarmont a rejeté l'initiative, contrairement à son canton."
5631,67,67,33,"Denens (VD)","Les habitants de Denens acceptent l'initiative ""d'allègement des primes"" du PS avec 67 pour cent de oui. Denens a approuvé l'initiative, tout comme son canton."
5632,46.8,46.8,53.2,"Denges (VD)","L'initiative ""d'allègement des primes"" du PS échoue à Denges avec 53,2 pour cent des suffrages. Denges a rejeté l'initiative, contrairement à son canton."
5633,54,54,46,"Echandens (VD)","Les électeurs d'Echandens valident l'initiative ""d'allègement des primes"" du PS avec 54 pour cent des voix. Echandens a approuvé l'initiative, tout comme son canton."
5634,36.4,36.4,63.6,"Echichens (VD)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Echichens avec 63,6 pour cent de non. Echichens a rejeté l'initiative, contrairement à son canton."
5635,41.5,41.5,58.5,"Ecublens (VD)","A Ecublens (VD), les habitants disent non à 58,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Ecublens (VD) a rejeté l'initiative, contrairement à son canton."
5636,8.7,8.7,91.3,"Etoy (VD)","Les habitants d'Etoy s'opposent à l'initiative ""d'allègement des primes"" du PS avec 91,3 pour cent de non. Etoy a rejeté l'initiative, contrairement à son canton."
5637,31.6,31.6,68.4,"Lavigny (VD)","A Lavigny, les habitants disent non à 68,4 pour cent à l'initiative ""d'allègement des primes"" du PS. Lavigny a rejeté l'initiative, contrairement à son canton."
5638,3.2,3.2,96.8,"Lonay (VD)","A Lonay, les habitants disent non à 96,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Lonay a rejeté l'initiative, contrairement à son canton."
5639,55,55,45,"Lully (VD)","C'est oui à 55 pour cent à l'initiative ""d'allègement des primes"" du PS à Lully (VD). Lully (VD) a approuvé l'initiative, tout comme son canton."
