"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
4061,86.8,86.8,13.2,"Arni (AG)","NA NA"
4062,50.9,50.9,49.1,"Berikon (AG)","NA NA"
4063,36,36,64,"Bremgarten (AG)","NA NA"
4064,21.7,21.7,78.3,"Büttikon (AG)","NA NA"
4065,92.2,92.2,7.8,"Dottikon (AG)","NA NA"
4066,40,40,60,"Eggenwil (AG)","NA NA"
4067,52.4,52.4,47.6,"Fischbach-Göslikon (AG)","NA NA"
4068,55.5,55.5,44.5,"Hägglingen (AG)","NA NA"
4071,36.9,36.9,63.1,"Jonen (AG)","NA NA"
4072,16.3,16.3,83.7,"Niederwil (AG)","NA NA"
4073,36.4,36.4,63.6,"Oberlunkhofen (AG)","NA NA"
4074,53.3,53.3,46.7,"Oberwil-Lieli (AG)","NA NA"
4075,52,52,48,"Rudolfstetten-Friedlisberg (AG)","NA NA"
4076,82.8,82.8,17.2,"Sarmenstorf (AG)","NA NA"
4077,62.5,62.5,37.5,"Tägerig (AG)","NA NA"
4078,69.1,69.1,30.9,"Uezwil (AG)","NA NA"
4079,60.8,60.8,39.2,"Unterlunkhofen (AG)","NA NA"
4080,73.3,73.3,26.7,"Villmergen (AG)","NA NA"
4081,47.7,47.7,52.3,"Widen (AG)","NA NA"
4082,17.7,17.7,82.3,"Wohlen (AG)","NA NA"
4083,79.7,79.7,20.3,"Zufikon (AG)","NA NA"
4084,98.8,98.8,1.2,"Islisberg (AG)","NA NA"
4091,95.9,95.9,4.1,"Auenstein (AG)","NA NA"
4092,48.3,48.3,51.7,"Birr (AG)","NA NA"
4093,36.2,36.2,63.8,"Birrhard (AG)","NA NA"
4095,95.5,95.5,4.5,"Brugg (AG)","NA NA"
4099,10.9,10.9,89.1,"Habsburg (AG)","NA NA"
4100,50.6,50.6,49.4,"Hausen (AG)","NA NA"
4104,57.4,57.4,42.6,"Lupfig (AG)","NA NA"
4105,68.7,68.7,31.3,"Mandach (AG)","NA NA"
4106,55.1,55.1,44.9,"Mönthal (AG)","NA NA"
4107,76.5,76.5,23.5,"Mülligen (AG)","NA NA"
4110,62.7,62.7,37.3,"Remigen (AG)","NA NA"
4111,72.7,72.7,27.3,"Riniken (AG)","NA NA"
4112,44.3,44.3,55.7,"Rüfenach (AG)","NA NA"
4117,23,23,77,"Thalheim (AG)","NA NA"
4120,59.5,59.5,40.5,"Veltheim (AG)","NA NA"
4121,76.9,76.9,23.1,"Villigen (AG)","NA NA"
4122,62,62,38,"Villnachern (AG)","NA NA"
4123,44.6,44.6,55.4,"Windisch (AG)","NA NA"
4124,54.9,54.9,45.1,"Bözberg (AG)","NA NA"
4125,43.3,43.3,56.7,"Schinznach (AG)","NA NA"
4131,85.9,85.9,14.1,"Beinwil am See (AG)","NA NA"
4132,35.3,35.3,64.7,"Birrwil (AG)","NA NA"
4134,5.2,5.2,94.8,"Dürrenäsch (AG)","NA NA"
4135,46.7,46.7,53.3,"Gontenschwil (AG)","NA NA"
4136,12.9,12.9,87.1,"Holziken (AG)","NA NA"
4137,90.6,90.6,9.4,"Leimbach (AG)","NA NA"
4138,19,19,81,"Leutwil (AG)","NA NA"
4139,37.9,37.9,62.1,"Menziken (AG)","NA NA"
4140,16.5,16.5,83.5,"Oberkulm (AG)","NA NA"
4141,61.6,61.6,38.4,"Reinach (AG)","NA NA"
4142,43.4,43.4,56.6,"Schlossrued (AG)","NA NA"
4143,65.4,65.4,34.6,"Schmiedrued (AG)","NA NA"
4144,53.2,53.2,46.8,"Schöftland (AG)","NA NA"
4145,45.2,45.2,54.8,"Teufenthal (AG)","NA NA"
4146,35.3,35.3,64.7,"Unterkulm (AG)","NA NA"
4147,70.8,70.8,29.2,"Zetzwil (AG)","NA NA"
4161,37.1,37.1,62.9,"Eiken (AG)","NA NA"
4163,35.3,35.3,64.7,"Frick (AG)","NA NA"
4164,32.4,32.4,67.6,"Gansingen (AG)","NA NA"
4165,62.1,62.1,37.9,"Gipf-Oberfrick (AG)","NA NA"
4169,19.6,19.6,80.4,"Kaisten (AG)","NA NA"
4170,83.4,83.4,16.6,"Laufenburg (AG)","NA NA"
4172,40.3,40.3,59.7,"Münchwilen (AG)","NA NA"
4173,87.6,87.6,12.4,"Oberhof (AG)","NA NA"
4175,51,51,49,"Oeschgen (AG)","NA NA"
4176,2.4,2.4,97.6,"Schwaderloch (AG)","NA NA"
4177,93.7,93.7,6.3,"Sisseln (AG)","NA NA"
4181,57.7,57.7,42.3,"Wittnau (AG)","NA NA"
4182,31.5,31.5,68.5,"Wölflinswil (AG)","NA NA"
4183,57,57,43,"Zeihen (AG)","NA NA"
4184,6.5,6.5,93.5,"Mettauertal (AG)","NA NA"
4185,52.9,52.9,47.1,"Böztal (AG)","NA NA"
4186,17.9,17.9,82.1,"Herznach-Ueken (AG)","NA NA"
4191,13.2,13.2,86.8,"Ammerswil (AG)","NA NA"
4192,31.5,31.5,68.5,"Boniswil (AG)","NA NA"
4193,30.4,30.4,69.6,"Brunegg (AG)","NA NA"
4194,57.2,57.2,42.8,"Dintikon (AG)","NA NA"
4195,30.7,30.7,69.3,"Egliswil (AG)","NA NA"
4196,26.1,26.1,73.9,"Fahrwangen (AG)","NA NA"
4197,88,88,12,"Hallwil (AG)","NA NA"
4198,31.8,31.8,68.2,"Hendschiken (AG)","NA NA"
4199,8.9,8.9,91.1,"Holderbank (AG)","NA NA"
4200,58.1,58.1,41.9,"Hunzenschwil (AG)","NA NA"
4201,43,43,57,"Lenzburg (AG)","NA NA"
4202,90.9,90.9,9.1,"Meisterschwanden (AG)","NA NA"
4203,87.2,87.2,12.8,"Möriken-Wildegg (AG)","NA NA"
4204,55.6,55.6,44.4,"Niederlenz (AG)","NA NA"
4205,22.9,22.9,77.1,"Othmarsingen (AG)","NA NA"
4206,49.1,49.1,50.9,"Rupperswil (AG)","NA NA"
4207,57.7,57.7,42.3,"Schafisheim (AG)","NA NA"
4208,58.3,58.3,41.7,"Seengen (AG)","NA NA"
4209,60.8,60.8,39.2,"Seon (AG)","NA NA"
4210,94.8,94.8,5.2,"Staufen (AG)","NA NA"
4221,85.7,85.7,14.3,"Abtwil (AG)","NA NA"
4222,34.1,34.1,65.9,"Aristau (AG)","NA NA"
4223,34.3,34.3,65.7,"Auw (AG)","NA NA"
4224,62.1,62.1,37.9,"Beinwil (Freiamt) (AG)","NA NA"
4226,89.9,89.9,10.1,"Besenbüren (AG)","NA NA"
4227,40.2,40.2,59.8,"Bettwil (AG)","NA NA"
4228,47,47,53,"Boswil (AG)","NA NA"
4229,48.9,48.9,51.1,"Bünzen (AG)","NA NA"
4230,65,65,35,"Buttwil (AG)","NA NA"
4231,56.8,56.8,43.2,"Dietwil (AG)","NA NA"
4232,51.7,51.7,48.3,"Geltwil (AG)","NA NA"
4233,60.1,60.1,39.9,"Kallern (AG)","NA NA"
4234,65.9,65.9,34.1,"Merenschwand (AG)","NA NA"
4235,14.7,14.7,85.3,"Mühlau (AG)","NA NA"
4236,99.5,99.5,0.5,"Muri (AG)","NA NA"
4237,26.6,26.6,73.4,"Oberrüti (AG)","NA NA"
4238,35.4,35.4,64.6,"Rottenschwil (AG)","NA NA"
4239,42.1,42.1,57.9,"Sins (AG)","NA NA"
4240,78.4,78.4,21.6,"Waltenschwil (AG)","NA NA"
4251,97.1,97.1,2.9,"Hellikon (AG)","NA NA"
4252,9.1,9.1,90.9,"Kaiseraugst (AG)","NA NA"
4253,72.2,72.2,27.8,"Magden (AG)","NA NA"
4254,62.5,62.5,37.5,"Möhlin (AG)","NA NA"
4255,67.6,67.6,32.4,"Mumpf (AG)","NA NA"
4256,58.5,58.5,41.5,"Obermumpf (AG)","NA NA"
4257,58.7,58.7,41.3,"Olsberg (AG)","NA NA"
4258,17.2,17.2,82.8,"Rheinfelden (AG)","NA NA"
4259,17.5,17.5,82.5,"Schupfart (AG)","NA NA"
4260,77.9,77.9,22.1,"Stein (AG)","NA NA"
4261,94.7,94.7,5.3,"Wallbach (AG)","NA NA"
4262,14.8,14.8,85.2,"Wegenstetten (AG)","NA NA"
4263,52.2,52.2,47.8,"Zeiningen (AG)","NA NA"
4264,46.1,46.1,53.9,"Zuzgen (AG)","NA NA"
4271,49.8,49.8,50.2,"Aarburg (AG)","NA NA"
4273,99.9,99.9,0.1,"Bottenwil (AG)","NA NA"
4274,63.1,63.1,36.9,"Brittnau (AG)","NA NA"
4275,45.5,45.5,54.5,"Kirchleerau (AG)","NA NA"
4276,48.2,48.2,51.8,"Kölliken (AG)","NA NA"
4277,56,56,44,"Moosleerau (AG)","NA NA"
4279,53.6,53.6,46.4,"Murgenthal (AG)","NA NA"
4280,55.1,55.1,44.9,"Oftringen (AG)","NA NA"
4281,66.7,66.7,33.3,"Reitnau (AG)","NA NA"
4282,72.6,72.6,27.4,"Rothrist (AG)","NA NA"
4283,54.9,54.9,45.1,"Safenwil (AG)","NA NA"
4284,24.5,24.5,75.5,"Staffelbach (AG)","NA NA"
4285,74.9,74.9,25.1,"Strengelbach (AG)","NA NA"
4286,40.4,40.4,59.6,"Uerkheim (AG)","NA NA"
4287,55,55,45,"Vordemwald (AG)","NA NA"
4288,96.3,96.3,3.7,"Wiliberg (AG)","NA NA"
4289,47.8,47.8,52.2,"Zofingue (AG)","NA NA"
4303,47.6,47.6,52.4,"Böttstein (AG)","NA NA"
4304,20.1,20.1,79.9,"Döttingen (AG)","NA NA"
4305,34.1,34.1,65.9,"Endingen (AG)","NA NA"
4306,41,41,59,"Fisibach (AG)","NA NA"
4307,60.9,60.9,39.1,"Full-Reuenthal (AG)","NA NA"
4309,77.6,77.6,22.4,"Klingnau (AG)","NA NA"
4310,57,57,43,"Koblenz (AG)","NA NA"
4311,18.7,18.7,81.3,"Leibstadt (AG)","NA NA"
4312,16.8,16.8,83.2,"Lengnau (AG)","NA NA"
4313,54.2,54.2,45.8,"Leuggern (AG)","NA NA"
4314,39.2,39.2,60.8,"Mellikon (AG)","NA NA"
4318,46,46,54,"Schneisingen (AG)","NA NA"
4319,97.2,97.2,2.8,"Siglistorf (AG)","NA NA"
4320,81.6,81.6,18.4,"Tegerfelden (AG)","NA NA"
4324,32,32,68,"Zurzach (AG)","NA NA"
