"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
27,19.6,19.6,80.4,"Feuerthalen ZH","Il 80,4 per cento degli elettori di Feuerthalen ha respinto l'iniziativa per un freno ai costi del Centro. Feuerthalen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
28,37.5,37.5,62.5,"Flaach ZH","I cittadini di Flaach hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,5 per cento di voti contrari. Flaach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
29,23.3,23.3,76.7,"Flurlingen ZH","Il 76,7 per cento degli elettori di Flurlingen ha respinto l'iniziativa per un freno ai costi del Centro. Flurlingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
31,62,62,38,"Henggart ZH","Il 62 per cento degli elettori di Henggart ha accolto l'iniziativa per un freno ai costi del Centro. Henggart ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
33,59.1,59.1,40.9,"Kleinandelfingen ZH","Gli abitanti di Kleinandelfingen hanno accolto l'iniziativa per un freno ai costi del Centro con il 59,1 per cento di ""sì"". Kleinandelfingen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
34,23.7,23.7,76.3,"Laufen-Uhwiesen ZH","Il 76,3 per cento degli elettori di Laufen-Uhwiesen ha respinto l'iniziativa per un freno ai costi del Centro. Laufen-Uhwiesen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
35,37.3,37.3,62.7,"Marthalen ZH","Gli abitanti di Marthalen hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,7 per cento di ""no"". Marthalen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
37,54.8,54.8,45.2,"Ossingen ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Ossingen, dove ha riscosso il 54,8 per cento di voti a favore. Ossingen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
38,53.8,53.8,46.2,"Rheinau ZH","I cittadini di Rheinau hanno accolto l'iniziativa per un freno ai costi del Centro con il 53,8 per cento di voti a favore. Rheinau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
39,31.6,31.6,68.4,"Thalheim an der Thur ZH","I cittadini di Thalheim an der Thur hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,4 per cento di voti contrari. Thalheim an der Thur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
40,60.7,60.7,39.3,"Trüllikon ZH","Gli elettori di Trüllikon si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 60,7 per cento di ""sì"". Trüllikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
41,94.1,94.1,5.9,"Truttikon ZH","Nel comune di Truttikon, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 94,1 per cento di voti favorevoli. Truttikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
43,40.6,40.6,59.4,"Volken ZH","A Volken gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 59,4 per cento di voti a sfavore. Volken ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
51,37.6,37.6,62.4,"Bachenbülach ZH","Gli elettori di Bachenbülach si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 62,4 per cento di voti contrari. Bachenbülach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
52,36.8,36.8,63.2,"Bassersdorf ZH","Nel comune di Bassersdorf, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 63,2 per cento di voti contrari. Bassersdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
53,44.8,44.8,55.2,"Bülach ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Bülach, dove ha riscosso il 55,2 per cento di ""no"". Bülach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
54,24.9,24.9,75.1,"Dietlikon ZH","Gli elettori di Dietlikon si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 75,1 per cento di voti contrari. Dietlikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
55,53.3,53.3,46.7,"Eglisau ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Eglisau, dove ha riscosso il 53,3 per cento di voti a favore. Eglisau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
56,53.6,53.6,46.4,"Embrach ZH","I cittadini di Embrach hanno accolto l'iniziativa per un freno ai costi del Centro con il 53,6 per cento di voti a favore. Embrach ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
57,48.5,48.5,51.5,"Freienstein-Teufen ZH","Gli abitanti di Freienstein-Teufen hanno respinto l'iniziativa per un freno ai costi del Centro con il 51,5 per cento di ""no"". Freienstein-Teufen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
58,65.3,65.3,34.7,"Glattfelden ZH","Nel comune di Glattfelden, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 65,3 per cento di voti favorevoli. Glattfelden ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
59,28.8,28.8,71.2,"Hochfelden ZH","Nel comune di Hochfelden, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 71,2 per cento di voti contrari. Hochfelden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
60,74.9,74.9,25.1,"Höri ZH","Nel comune di Höri, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 74,9 per cento di voti favorevoli. Höri ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
61,7.8,7.8,92.2,"Hüntwangen ZH","A Hüntwangen gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 92,2 per cento di voti a sfavore. Hüntwangen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
62,80.2,80.2,19.8,"Kloten ZH","A Kloten gli abitanti hanno accolto l'iniziativa per un freno ai costi del Centro con il 80,2 per cento di ""sì"". Kloten ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
63,44.8,44.8,55.2,"Lufingen ZH","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 55,2 per cento di voti contrari. Lufingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
64,26.9,26.9,73.1,"Nürensdorf ZH","A Nürensdorf gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 73,1 per cento di voti a sfavore. Nürensdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
65,52.7,52.7,47.3,"Oberembrach ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Oberembrach, dove ha riscosso il 52,7 per cento di voti a favore. Oberembrach ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
66,38.9,38.9,61.1,"Opfikon ZH","Il 61,1 per cento degli elettori di Opfikon ha respinto l'iniziativa per un freno ai costi del Centro. Opfikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
67,7.5,7.5,92.5,"Rafz ZH","Gli elettori di Rafz si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 92,5 per cento di voti contrari. Rafz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
68,6.4,6.4,93.6,"Rorbas ZH","A Rorbas gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 93,6 per cento di voti a sfavore. Rorbas ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
69,32.8,32.8,67.2,"Wallisellen ZH","I cittadini di Wallisellen hanno respinto l'iniziativa per un freno ai costi del Centro con il 67,2 per cento di voti contrari. Wallisellen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
70,92.5,92.5,7.5,"Wasterkingen ZH","Nel comune di Wasterkingen, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 92,5 per cento di voti favorevoli. Wasterkingen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
71,31.5,31.5,68.5,"Wil ZH ZH","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,5 per cento di voti contrari. Wil ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
72,35.8,35.8,64.2,"Winkel ZH","Il 64,2 per cento degli elettori di Winkel ha respinto l'iniziativa per un freno ai costi del Centro. Winkel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
81,43,43,57,"Bachs ZH","A Bachs gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 57 per cento di voti a sfavore. Bachs ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
82,62.4,62.4,37.6,"Boppelsen ZH","I cittadini di Boppelsen hanno accolto l'iniziativa per un freno ai costi del Centro con il 62,4 per cento di voti a favore. Boppelsen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
83,20.5,20.5,79.5,"Buchs ZH","I cittadini di Buchs ZH hanno respinto l'iniziativa per un freno ai costi del Centro con il 79,5 per cento di voti contrari. Buchs ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
84,63.1,63.1,36.9,"Dällikon ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Dällikon, dove ha riscosso il 63,1 per cento di voti a favore. Dällikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
85,27.5,27.5,72.5,"Dänikon ZH","I cittadini di Dänikon hanno respinto l'iniziativa per un freno ai costi del Centro con il 72,5 per cento di voti contrari. Dänikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
86,50.9,50.9,49.1,"Dielsdorf ZH","Nel comune di Dielsdorf, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 50,9 per cento di voti favorevoli. Dielsdorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
87,67.3,67.3,32.7,"Hüttikon ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Hüttikon, dove ha riscosso il 67,3 per cento di voti a favore. Hüttikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
88,56.1,56.1,43.9,"Neerach ZH","Gli elettori di Neerach si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 56,1 per cento di ""sì"". Neerach ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
89,65.1,65.1,34.9,"Niederglatt ZH","Il 65,1 per cento degli elettori di Niederglatt ha accolto l'iniziativa per un freno ai costi del Centro. Niederglatt ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
90,78.4,78.4,21.6,"Niederhasli ZH","A Niederhasli gli abitanti hanno accolto l'iniziativa per un freno ai costi del Centro con il 78,4 per cento di ""sì"". Niederhasli ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
91,26.8,26.8,73.2,"Niederweningen ZH","Il 73,2 per cento degli elettori di Niederweningen ha respinto l'iniziativa per un freno ai costi del Centro. Niederweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
92,10.6,10.6,89.4,"Oberglatt ZH","Gli abitanti di Oberglatt hanno respinto l'iniziativa per un freno ai costi del Centro con il 89,4 per cento di ""no"". Oberglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
93,71,71,29,"Oberweningen ZH","I cittadini di Oberweningen hanno accolto l'iniziativa per un freno ai costi del Centro con il 71 per cento di voti a favore. Oberweningen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
94,31,31,69,"Otelfingen ZH","Gli abitanti di Otelfingen hanno respinto l'iniziativa per un freno ai costi del Centro con il 69 per cento di ""no"". Otelfingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
95,49,49,51,"Regensberg ZH","Gli elettori di Regensberg si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 51 per cento di voti contrari. Regensberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
96,49.8,49.8,50.2,"Regensdorf ZH","Gli elettori di Regensdorf si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 50,2 per cento di voti contrari. Regensdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
97,31.9,31.9,68.1,"Rümlang ZH","I cittadini di Rümlang hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,1 per cento di voti contrari. Rümlang ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
98,49.6,49.6,50.4,"Schleinikon ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Schleinikon, dove ha riscosso il 50,4 per cento di ""no"". Schleinikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
99,82.7,82.7,17.3,"Schöfflisdorf ZH","I cittadini di Schöfflisdorf hanno accolto l'iniziativa per un freno ai costi del Centro con il 82,7 per cento di voti a favore. Schöfflisdorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
100,21.9,21.9,78.1,"Stadel ZH","Gli abitanti di Stadel hanno respinto l'iniziativa per un freno ai costi del Centro con il 78,1 per cento di ""no"". Stadel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
101,33.5,33.5,66.5,"Steinmaur ZH","I cittadini di Steinmaur hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,5 per cento di voti contrari. Steinmaur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
102,60.1,60.1,39.9,"Weiach ZH","Gli elettori di Weiach si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 60,1 per cento di ""sì"". Weiach ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
111,55.3,55.3,44.7,"Bäretswil ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Bäretswil, dove ha riscosso il 55,3 per cento di voti a favore. Bäretswil ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
112,97,97,3,"Bubikon ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Bubikon, dove ha riscosso il 97 per cento di voti a favore. Bubikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
113,37.8,37.8,62.2,"Dürnten ZH","Il 62,2 per cento degli elettori di Dürnten ha respinto l'iniziativa per un freno ai costi del Centro. Dürnten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
114,22.2,22.2,77.8,"Fischenthal ZH","Gli abitanti di Fischenthal hanno respinto l'iniziativa per un freno ai costi del Centro con il 77,8 per cento di ""no"". Fischenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
115,23.3,23.3,76.7,"Gossau ZH","Gli elettori di Gossau ZH si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 76,7 per cento di voti contrari. Gossau ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
116,18.2,18.2,81.8,"Grüningen ZH","Gli elettori di Grüningen si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 81,8 per cento di voti contrari. Grüningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
117,37.1,37.1,62.9,"Hinwil ZH","Nel comune di Hinwil, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,9 per cento di voti contrari. Hinwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
118,41.4,41.4,58.6,"Rüti ZH","A Rüti ZH gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 58,6 per cento di voti a sfavore. Rüti ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
119,64.8,64.8,35.2,"Seegräben ZH","Gli elettori di Seegräben si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 64,8 per cento di ""sì"". Seegräben ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
120,31.6,31.6,68.4,"Wald ZH","Il 68,4 per cento degli elettori di Wald ZH ha respinto l'iniziativa per un freno ai costi del Centro. Wald ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
121,36.3,36.3,63.7,"Wetzikon ZH","A Wetzikon ZH gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 63,7 per cento di voti a sfavore. Wetzikon ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
131,85.6,85.6,14.4,"Adliswil ZH","Gli abitanti di Adliswil hanno accolto l'iniziativa per un freno ai costi del Centro con il 85,6 per cento di ""sì"". Adliswil ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
135,71.5,71.5,28.5,"Kilchberg ZH","I cittadini di Kilchberg ZH hanno accolto l'iniziativa per un freno ai costi del Centro con il 71,5 per cento di voti a favore. Kilchberg ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
136,33.8,33.8,66.2,"Langnau am Albis ZH","A Langnau am Albis gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 66,2 per cento di voti a sfavore. Langnau am Albis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
137,51,51,49,"Oberrieden ZH","Nel comune di Oberrieden, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 51 per cento di voti favorevoli. Oberrieden ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
138,70.7,70.7,29.3,"Richterswil ZH","Gli abitanti di Richterswil hanno accolto l'iniziativa per un freno ai costi del Centro con il 70,7 per cento di ""sì"". Richterswil ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
139,6,6,94,"Rüschlikon ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Rüschlikon, dove ha riscosso il 94 per cento di ""no"". Il maggior numero di ""no"" nel canton Zurigo è stato ottenuto a Rüschlikon."
141,32.5,32.5,67.5,"Thalwil ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Thalwil, dove ha riscosso il 67,5 per cento di ""no"". Thalwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
151,65.9,65.9,34.1,"Erlenbach ZH","L'iniziativa per un freno ai costi del Centro è stata accolta a Erlenbach ZH, dove ha riscosso il 65,9 per cento di voti a favore. Erlenbach ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
152,44.9,44.9,55.1,"Herrliberg ZH","I cittadini di Herrliberg hanno respinto l'iniziativa per un freno ai costi del Centro con il 55,1 per cento di voti contrari. Herrliberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
153,58.6,58.6,41.4,"Hombrechtikon ZH","Nel comune di Hombrechtikon, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 58,6 per cento di voti favorevoli. Hombrechtikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
154,24.4,24.4,75.6,"Küsnacht ZH","A Küsnacht ZH gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 75,6 per cento di voti a sfavore. Küsnacht ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
155,29,29,71,"Männedorf ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Männedorf, dove ha riscosso il 71 per cento di ""no"". Männedorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
156,56,56,44,"Meilen ZH","Gli elettori di Meilen si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 56 per cento di ""sì"". Meilen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
157,21,21,79,"Oetwil am See ZH","Il 79 per cento degli elettori di Oetwil am See ha respinto l'iniziativa per un freno ai costi del Centro. Oetwil am See ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
158,62.8,62.8,37.2,"Stäfa ZH","Il 62,8 per cento degli elettori di Stäfa ha accolto l'iniziativa per un freno ai costi del Centro. Stäfa ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
159,78.8,78.8,21.2,"Uetikon am See ZH","Gli elettori di Uetikon am See si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 78,8 per cento di ""sì"". Uetikon am See ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
160,13.3,13.3,86.7,"Zumikon ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Zumikon, dove ha riscosso il 86,7 per cento di ""no"". Zumikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
161,67.2,67.2,32.8,"Zollikon ZH","Il 67,2 per cento degli elettori di Zollikon ha accolto l'iniziativa per un freno ai costi del Centro. Zollikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
172,48.3,48.3,51.7,"Fehraltorf ZH","Il 51,7 per cento degli elettori di Fehraltorf ha respinto l'iniziativa per un freno ai costi del Centro. Fehraltorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
173,56,56,44,"Hittnau ZH","Nel comune di Hittnau, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 56 per cento di voti favorevoli. Hittnau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
176,47.6,47.6,52.4,"Lindau ZH","Gli abitanti di Lindau hanno respinto l'iniziativa per un freno ai costi del Centro con il 52,4 per cento di ""no"". Lindau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
177,37.5,37.5,62.5,"Pfäffikon ZH","Il 62,5 per cento degli elettori di Pfäffikon ha respinto l'iniziativa per un freno ai costi del Centro. Pfäffikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
178,49.5,49.5,50.5,"Russikon ZH","Gli abitanti di Russikon hanno respinto l'iniziativa per un freno ai costi del Centro con il 50,5 per cento di ""no"". Russikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
180,90.8,90.8,9.2,"Weisslingen ZH","Il 90,8 per cento degli elettori di Weisslingen ha accolto l'iniziativa per un freno ai costi del Centro. Weisslingen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
181,7.3,7.3,92.7,"Wila ZH","Il 92,7 per cento degli elettori di Wila ha respinto l'iniziativa per un freno ai costi del Centro. Wila ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
182,42.5,42.5,57.5,"Wildberg ZH","Gli abitanti di Wildberg hanno respinto l'iniziativa per un freno ai costi del Centro con il 57,5 per cento di ""no"". Wildberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
191,70.6,70.6,29.4,"Dübendorf ZH","Gli abitanti di Dübendorf hanno accolto l'iniziativa per un freno ai costi del Centro con il 70,6 per cento di ""sì"". Dübendorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
