"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
24,63.7,63.7,36.3,"Buch am Irchel ZH","Gli elettori di Buch am Irchel si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 63,7 per cento di ""sì"". Buch am Irchel ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
25,3.8,3.8,96.2,"Dachsen ZH","Gli elettori di Dachsen si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 96,2 per cento di voti contrari. Il maggior numero di ""no"" nel canton Zurigo è stato ottenuto a Dachsen."
26,83.2,83.2,16.8,"Dorf ZH","A Dorf gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 83,2 per cento di ""sì"". Dorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
27,48.4,48.4,51.6,"Feuerthalen ZH","Il 51,6 per cento degli elettori di Feuerthalen ha respinto la legge sull'approvvigionamento elettrico. Feuerthalen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
28,29.5,29.5,70.5,"Flaach ZH","I cittadini di Flaach hanno respinto la legge sull'approvvigionamento elettrico con il 70,5 per cento di voti contrari. Flaach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
29,57.6,57.6,42.4,"Flurlingen ZH","Il 57,6 per cento degli elettori di Flurlingen ha accolto la legge sull'approvvigionamento elettrico. Flurlingen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
31,53.7,53.7,46.3,"Henggart ZH","Il 53,7 per cento degli elettori di Henggart ha accolto la legge sull'approvvigionamento elettrico. Henggart ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
33,46.2,46.2,53.8,"Kleinandelfingen ZH","Gli abitanti di Kleinandelfingen hanno respinto la legge sull'approvvigionamento elettrico con il 53,8 per cento di ""no"". Kleinandelfingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
34,28.3,28.3,71.7,"Laufen-Uhwiesen ZH","Il 71,7 per cento degli elettori di Laufen-Uhwiesen ha respinto la legge sull'approvvigionamento elettrico. Laufen-Uhwiesen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
35,8.9,8.9,91.1,"Marthalen ZH","Gli abitanti di Marthalen hanno respinto la legge sull'approvvigionamento elettrico con il 91,1 per cento di ""no"". Marthalen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
37,18.2,18.2,81.8,"Ossingen ZH","La legge sull'approvvigionamento elettrico è stata respinta a Ossingen, dove ha riscosso il 81,8 per cento di ""no"". Ossingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
38,95.8,95.8,4.2,"Rheinau ZH","I cittadini di Rheinau hanno accolto la legge sull'approvvigionamento elettrico con il 95,8 per cento di voti a favore. Rheinau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
39,26,26,74,"Thalheim an der Thur ZH","I cittadini di Thalheim an der Thur hanno respinto la legge sull'approvvigionamento elettrico con il 74 per cento di voti contrari. Thalheim an der Thur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
40,23,23,77,"Trüllikon ZH","Gli elettori di Trüllikon si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 77 per cento di voti contrari. Trüllikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
41,89,89,11,"Truttikon ZH","Nel comune di Truttikon, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 89 per cento di voti favorevoli. Truttikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
43,47.4,47.4,52.6,"Volken ZH","A Volken gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 52,6 per cento di voti a sfavore. Volken ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
51,29.2,29.2,70.8,"Bachenbülach ZH","Gli elettori di Bachenbülach si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 70,8 per cento di voti contrari. Bachenbülach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
52,90.6,90.6,9.4,"Bassersdorf ZH","Nel comune di Bassersdorf, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 90,6 per cento di voti favorevoli. Bassersdorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
53,26.7,26.7,73.3,"Bülach ZH","La legge sull'approvvigionamento elettrico è stata respinta a Bülach, dove ha riscosso il 73,3 per cento di ""no"". Bülach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
54,27.7,27.7,72.3,"Dietlikon ZH","Gli elettori di Dietlikon si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 72,3 per cento di voti contrari. Dietlikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
55,62.9,62.9,37.1,"Eglisau ZH","La legge sull'approvvigionamento elettrico è stata accolta a Eglisau, dove ha riscosso il 62,9 per cento di voti a favore. Eglisau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
56,54,54,46,"Embrach ZH","I cittadini di Embrach hanno accolto la legge sull'approvvigionamento elettrico con il 54 per cento di voti a favore. Embrach ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
57,60.5,60.5,39.5,"Freienstein-Teufen ZH","Gli abitanti di Freienstein-Teufen hanno accolto la legge sull'approvvigionamento elettrico con il 60,5 per cento di ""sì"". Freienstein-Teufen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
58,64.3,64.3,35.7,"Glattfelden ZH","Nel comune di Glattfelden, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 64,3 per cento di voti favorevoli. Glattfelden ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
59,54.4,54.4,45.6,"Hochfelden ZH","Nel comune di Hochfelden, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 54,4 per cento di voti favorevoli. Hochfelden ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
60,47.5,47.5,52.5,"Höri ZH","Nel comune di Höri, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 52,5 per cento di voti contrari. Höri ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
61,56,56,44,"Hüntwangen ZH","A Hüntwangen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 56 per cento di ""sì"". Hüntwangen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
62,74.1,74.1,25.9,"Kloten ZH","A Kloten gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 74,1 per cento di ""sì"". Kloten ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
63,32.5,32.5,67.5,"Lufingen ZH","Nel comune di Lufingen, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 67,5 per cento di voti contrari. Lufingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
64,58.3,58.3,41.7,"Nürensdorf ZH","A Nürensdorf gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 58,3 per cento di ""sì"". Nürensdorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
65,98.1,98.1,1.9,"Oberembrach ZH","La legge sull'approvvigionamento elettrico è stata accolta a Oberembrach, dove ha riscosso il 98,1 per cento di voti a favore. Oberembrach ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
66,50,50,50,"Opfikon ZH","Il 50 per cento degli elettori di Opfikon ha respinto la legge sull'approvvigionamento elettrico. Opfikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
67,41.7,41.7,58.3,"Rafz ZH","Gli elettori di Rafz si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 58,3 per cento di voti contrari. Rafz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
68,6.5,6.5,93.5,"Rorbas ZH","A Rorbas gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 93,5 per cento di voti a sfavore. Rorbas ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
69,35.8,35.8,64.2,"Wallisellen ZH","I cittadini di Wallisellen hanno respinto la legge sull'approvvigionamento elettrico con il 64,2 per cento di voti contrari. Wallisellen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
70,7.1,7.1,92.9,"Wasterkingen ZH","Nel comune di Wasterkingen, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 92,9 per cento di voti contrari. Wasterkingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
71,55.6,55.6,44.4,"Wil ZH ZH","Nel comune di Wil ZH, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 55,6 per cento di voti favorevoli. Wil ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
72,78.3,78.3,21.7,"Winkel ZH","Il 78,3 per cento degli elettori di Winkel ha accolto la legge sull'approvvigionamento elettrico. Winkel ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
81,48.7,48.7,51.3,"Bachs ZH","A Bachs gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 51,3 per cento di voti a sfavore. Bachs ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
82,37.9,37.9,62.1,"Boppelsen ZH","I cittadini di Boppelsen hanno respinto la legge sull'approvvigionamento elettrico con il 62,1 per cento di voti contrari. Boppelsen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
83,53.3,53.3,46.7,"Buchs ZH","I cittadini di Buchs ZH hanno accolto la legge sull'approvvigionamento elettrico con il 53,3 per cento di voti a favore. Buchs ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
84,31.3,31.3,68.7,"Dällikon ZH","La legge sull'approvvigionamento elettrico è stata respinta a Dällikon, dove ha riscosso il 68,7 per cento di ""no"". Dällikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
85,18.8,18.8,81.2,"Dänikon ZH","I cittadini di Dänikon hanno respinto la legge sull'approvvigionamento elettrico con il 81,2 per cento di voti contrari. Dänikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
86,77.4,77.4,22.6,"Dielsdorf ZH","Nel comune di Dielsdorf, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 77,4 per cento di voti favorevoli. Dielsdorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
87,59.1,59.1,40.9,"Hüttikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Hüttikon, dove ha riscosso il 59,1 per cento di voti a favore. Hüttikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
88,49.4,49.4,50.6,"Neerach ZH","Gli elettori di Neerach si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 50,6 per cento di voti contrari. Neerach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
89,9.2,9.2,90.8,"Niederglatt ZH","Il 90,8 per cento degli elettori di Niederglatt ha respinto la legge sull'approvvigionamento elettrico. Niederglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
90,50.2,50.2,49.8,"Niederhasli ZH","A Niederhasli gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 50,2 per cento di ""sì"". Niederhasli ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
91,72.3,72.3,27.7,"Niederweningen ZH","Il 72,3 per cento degli elettori di Niederweningen ha accolto la legge sull'approvvigionamento elettrico. Niederweningen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
92,91.6,91.6,8.4,"Oberglatt ZH","Gli abitanti di Oberglatt hanno accolto la legge sull'approvvigionamento elettrico con il 91,6 per cento di ""sì"". Oberglatt ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
93,18.7,18.7,81.3,"Oberweningen ZH","I cittadini di Oberweningen hanno respinto la legge sull'approvvigionamento elettrico con il 81,3 per cento di voti contrari. Oberweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
94,51.4,51.4,48.6,"Otelfingen ZH","Gli abitanti di Otelfingen hanno accolto la legge sull'approvvigionamento elettrico con il 51,4 per cento di ""sì"". Otelfingen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
95,50.7,50.7,49.3,"Regensberg ZH","Gli elettori di Regensberg si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 50,7 per cento di ""sì"". Regensberg ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
96,39.4,39.4,60.6,"Regensdorf ZH","Gli elettori di Regensdorf si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 60,6 per cento di voti contrari. Regensdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
97,49.3,49.3,50.7,"Rümlang ZH","I cittadini di Rümlang hanno respinto la legge sull'approvvigionamento elettrico con il 50,7 per cento di voti contrari. Rümlang ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
98,70.5,70.5,29.5,"Schleinikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Schleinikon, dove ha riscosso il 70,5 per cento di voti a favore. Schleinikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
99,23.7,23.7,76.3,"Schöfflisdorf ZH","I cittadini di Schöfflisdorf hanno respinto la legge sull'approvvigionamento elettrico con il 76,3 per cento di voti contrari. Schöfflisdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
100,60.2,60.2,39.8,"Stadel ZH","Gli abitanti di Stadel hanno accolto la legge sull'approvvigionamento elettrico con il 60,2 per cento di ""sì"". Stadel ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
101,31.6,31.6,68.4,"Steinmaur ZH","I cittadini di Steinmaur hanno respinto la legge sull'approvvigionamento elettrico con il 68,4 per cento di voti contrari. Steinmaur ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
102,17.3,17.3,82.7,"Weiach ZH","Gli elettori di Weiach si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 82,7 per cento di voti contrari. Weiach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
111,90,90,10,"Bäretswil ZH","La legge sull'approvvigionamento elettrico è stata accolta a Bäretswil, dove ha riscosso il 90 per cento di voti a favore. Bäretswil ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
112,68.8,68.8,31.2,"Bubikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Bubikon, dove ha riscosso il 68,8 per cento di voti a favore. Bubikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
113,54.7,54.7,45.3,"Dürnten ZH","Il 54,7 per cento degli elettori di Dürnten ha accolto la legge sull'approvvigionamento elettrico. Dürnten ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
114,47.3,47.3,52.7,"Fischenthal ZH","Gli abitanti di Fischenthal hanno respinto la legge sull'approvvigionamento elettrico con il 52,7 per cento di ""no"". Fischenthal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
115,78.8,78.8,21.2,"Gossau ZH","Gli elettori di Gossau ZH si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 78,8 per cento di ""sì"". Gossau ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
116,31.4,31.4,68.6,"Grüningen ZH","Gli elettori di Grüningen si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 68,6 per cento di voti contrari. Grüningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
117,67.6,67.6,32.4,"Hinwil ZH","Nel comune di Hinwil, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 67,6 per cento di voti favorevoli. Hinwil ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
118,28.3,28.3,71.7,"Rüti ZH","A Rüti ZH gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 71,7 per cento di voti a sfavore. Rüti ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
119,29.2,29.2,70.8,"Seegräben ZH","Gli elettori di Seegräben si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 70,8 per cento di voti contrari. Seegräben ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
120,50.2,50.2,49.8,"Wald ZH","Il 50,2 per cento degli elettori di Wald ZH ha accolto la legge sull'approvvigionamento elettrico. Wald ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
121,20.1,20.1,79.9,"Wetzikon ZH","A Wetzikon ZH gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 79,9 per cento di voti a sfavore. Wetzikon ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
131,46.5,46.5,53.5,"Adliswil ZH","Gli abitanti di Adliswil hanno respinto la legge sull'approvvigionamento elettrico con il 53,5 per cento di ""no"". Adliswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
135,44.3,44.3,55.7,"Kilchberg ZH","I cittadini di Kilchberg ZH hanno respinto la legge sull'approvvigionamento elettrico con il 55,7 per cento di voti contrari. Kilchberg ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
136,54,54,46,"Langnau am Albis ZH","A Langnau am Albis gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 54 per cento di ""sì"". Langnau am Albis ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
137,46.1,46.1,53.9,"Oberrieden ZH","Nel comune di Oberrieden, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 53,9 per cento di voti contrari. Oberrieden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
138,43.7,43.7,56.3,"Richterswil ZH","Gli abitanti di Richterswil hanno respinto la legge sull'approvvigionamento elettrico con il 56,3 per cento di ""no"". Richterswil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
139,55.1,55.1,44.9,"Rüschlikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Rüschlikon, dove ha riscosso il 55,1 per cento di voti a favore. Rüschlikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
141,32.8,32.8,67.2,"Thalwil ZH","La legge sull'approvvigionamento elettrico è stata respinta a Thalwil, dove ha riscosso il 67,2 per cento di ""no"". Thalwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
151,86.5,86.5,13.5,"Erlenbach ZH","La legge sull'approvvigionamento elettrico è stata accolta a Erlenbach ZH, dove ha riscosso il 86,5 per cento di voti a favore. Erlenbach ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
152,35.7,35.7,64.3,"Herrliberg ZH","I cittadini di Herrliberg hanno respinto la legge sull'approvvigionamento elettrico con il 64,3 per cento di voti contrari. Herrliberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
153,55,55,45,"Hombrechtikon ZH","Nel comune di Hombrechtikon, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 55 per cento di voti favorevoli. Hombrechtikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
154,54.9,54.9,45.1,"Küsnacht ZH","A Küsnacht ZH gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 54,9 per cento di ""sì"". Küsnacht ZH ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
155,11.2,11.2,88.8,"Männedorf ZH","La legge sull'approvvigionamento elettrico è stata respinta a Männedorf, dove ha riscosso il 88,8 per cento di ""no"". Männedorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
156,66.8,66.8,33.2,"Meilen ZH","Gli elettori di Meilen si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 66,8 per cento di ""sì"". Meilen ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
157,26.5,26.5,73.5,"Oetwil am See ZH","Il 73,5 per cento degli elettori di Oetwil am See ha respinto la legge sull'approvvigionamento elettrico. Oetwil am See ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
158,67.1,67.1,32.9,"Stäfa ZH","Il 67,1 per cento degli elettori di Stäfa ha accolto la legge sull'approvvigionamento elettrico. Stäfa ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
159,38.2,38.2,61.8,"Uetikon am See ZH","Gli elettori di Uetikon am See si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 61,8 per cento di voti contrari. Uetikon am See ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
160,50.2,50.2,49.8,"Zumikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Zumikon, dove ha riscosso il 50,2 per cento di voti a favore. Zumikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
161,47,47,53,"Zollikon ZH","Il 53 per cento degli elettori di Zollikon ha respinto la legge sull'approvvigionamento elettrico. Zollikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
172,41.5,41.5,58.5,"Fehraltorf ZH","Il 58,5 per cento degli elettori di Fehraltorf ha respinto la legge sull'approvvigionamento elettrico. Fehraltorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
173,54.6,54.6,45.4,"Hittnau ZH","Nel comune di Hittnau, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 54,6 per cento di voti favorevoli. Hittnau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
176,53.3,53.3,46.7,"Lindau ZH","Gli abitanti di Lindau hanno accolto la legge sull'approvvigionamento elettrico con il 53,3 per cento di ""sì"". Lindau ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
177,58.7,58.7,41.3,"Pfäffikon ZH","Il 58,7 per cento degli elettori di Pfäffikon ha accolto la legge sull'approvvigionamento elettrico. Pfäffikon ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
178,42,42,58,"Russikon ZH","Gli abitanti di Russikon hanno respinto la legge sull'approvvigionamento elettrico con il 58 per cento di ""no"". Russikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
180,40.8,40.8,59.2,"Weisslingen ZH","Il 59,2 per cento degli elettori di Weisslingen ha respinto la legge sull'approvvigionamento elettrico. Weisslingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
181,43.8,43.8,56.2,"Wila ZH","Il 56,2 per cento degli elettori di Wila ha respinto la legge sull'approvvigionamento elettrico. Wila ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
182,86.4,86.4,13.6,"Wildberg ZH","Gli abitanti di Wildberg hanno accolto la legge sull'approvvigionamento elettrico con il 86,4 per cento di ""sì"". Wildberg ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
191,86.7,86.7,13.3,"Dübendorf ZH","Gli abitanti di Dübendorf hanno accolto la legge sull'approvvigionamento elettrico con il 86,7 per cento di ""sì"". Dübendorf ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
192,60.4,60.4,39.6,"Egg ZH","Nel comune di Egg, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 60,4 per cento di voti favorevoli. Egg ha accolto l'iniziativa, contrariamente a quanto avvenuto a livello cantonale."
193,46.1,46.1,53.9,"Fällanden ZH","A Fällanden gli abitanti si sono opposti alla legge sull'approvvigionamento elettrico con il 53,9 per cento di voti a sfavore. Fällanden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
