"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,37,18.2281783681214,1537,6895,,,,8432,TRUE,"ZH","Ossingen","Ossingen","Ossingen","Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,38,95.7879528784174,8619,379,,,,8998,TRUE,"ZH","Rheinau","Rheinau","Rheinau","Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,39,25.9650694133453,2899,8266,,,,11165,TRUE,"ZH","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur","Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,40,22.9557914382363,1968,6605,,,,8573,TRUE,"ZH","Trüllikon","Trüllikon","Trüllikon","Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,41,89.0402552773687,7255,893,,,,8148,TRUE,"ZH","Truttikon","Truttikon","Truttikon","Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,43,47.4265302808898,5842,6476,,,,12318,TRUE,"ZH","Volken","Volken","Volken","Volken ZH","Volken (ZH)","Volken ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,51,29.2186777623671,3792,9186,,,,12978,TRUE,"ZH","Bachenbülach","Bachenbülach","Bachenbülach","Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,52,90.5913272010512,3447,358,,,,3805,TRUE,"ZH","Bassersdorf","Bassersdorf","Bassersdorf","Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,53,26.7092707695001,3051,8372,,,,11423,TRUE,"ZH","Bülach","Bülach","Bülach","Bülach ZH","Bülach (ZH)","Bülach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,54,27.7024031213975,3124,8153,,,,11277,TRUE,"ZH","Dietlikon","Dietlikon","Dietlikon","Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,55,62.9455427353568,8565,5042,,,,13607,TRUE,"ZH","Eglisau","Eglisau","Eglisau","Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,56,54.041734197731,5335,4537,,,,9872,TRUE,"ZH","Embrach","Embrach","Embrach","Embrach ZH","Embrach (ZH)","Embrach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,57,60.477366255144,7348,4802,,,,12150,TRUE,"ZH","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen","Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,58,64.3067021127746,4596,2551,,,,7147,TRUE,"ZH","Glattfelden","Glattfelden","Glattfelden","Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,59,54.4278932722213,3325,2784,,,,6109,TRUE,"ZH","Hochfelden","Hochfelden","Hochfelden","Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,60,47.5214573480469,2713,2996,,,,5709,TRUE,"ZH","Höri","Höri","Höri","Höri ZH","Höri (ZH)","Höri ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,61,56.0377358490566,3267,2563,,,,5830,TRUE,"ZH","Hüntwangen","Hüntwangen","Hüntwangen","Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,62,74.1294091215457,6599,2303,,,,8902,TRUE,"ZH","Kloten","Kloten","Kloten","Kloten ZH","Kloten (ZH)","Kloten ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,63,32.5071177357227,1941,4030,,,,5971,TRUE,"ZH","Lufingen","Lufingen","Lufingen","Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,64,58.2622044826527,9488,6797,,,,16285,TRUE,"ZH","Nürensdorf","Nürensdorf","Nürensdorf","Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,65,98.1321503618959,8406,160,,,,8566,TRUE,"ZH","Oberembrach","Oberembrach","Oberembrach","Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,66,49.9701294390972,7528,7537,,,,15065,TRUE,"ZH","Opfikon","Opfikon","Opfikon","Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,67,41.6900180584096,6695,9364,,,,16059,TRUE,"ZH","Rafz","Rafz","Rafz","Rafz ZH","Rafz (ZH)","Rafz ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,68,6.48516008413181,555,8003,,,,8558,TRUE,"ZH","Rorbas","Rorbas","Rorbas","Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,69,35.8029092983457,5021,9003,,,,14024,TRUE,"ZH","Wallisellen","Wallisellen","Wallisellen","Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,70,7.08661417322835,441,5782,,,,6223,TRUE,"ZH","Wasterkingen","Wasterkingen","Wasterkingen","Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,71,55.643323712593,3663,2920,,,,6583,TRUE,"ZH","Wil ZH","Wil (ZH)","Wil ZH","Wil ZH","Wil (ZH)","Wil ZH ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,72,78.3051927365403,2458,681,,,,3139,TRUE,"ZH","Winkel","Winkel","Winkel","Winkel ZH","Winkel (ZH)","Winkel ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,81,48.7404501342143,4721,4965,,,,9686,TRUE,"ZH","Bachs","Bachs","Bachs","Bachs ZH","Bachs (ZH)","Bachs ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,82,37.9425649095201,5787,9465,,,,15252,TRUE,"ZH","Boppelsen","Boppelsen","Boppelsen","Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,83,53.2696271313472,2843,2494,,,,5337,TRUE,"ZH","Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH","Buchs (ZH)","Buchs ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,84,31.2816252548901,4142,9099,,,,13241,TRUE,"ZH","Dällikon","Dällikon","Dällikon","Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,85,18.8186813186813,1918,8274,,,,10192,TRUE,"ZH","Dänikon","Dänikon","Dänikon","Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,86,77.3957243235162,5177,1512,,,,6689,TRUE,"ZH","Dielsdorf","Dielsdorf","Dielsdorf","Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,87,59.114756075499,9803,6780,,,,16583,TRUE,"ZH","Hüttikon","Hüttikon","Hüttikon","Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,88,49.4129954666977,4251,4352,,,,8603,TRUE,"ZH","Neerach","Neerach","Neerach","Neerach ZH","Neerach (ZH)","Neerach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,89,9.15912339209147,769,7627,,,,8396,TRUE,"ZH","Niederglatt","Niederglatt","Niederglatt","Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,90,50.1563137148294,3690,3667,,,,7357,TRUE,"ZH","Niederhasli","Niederhasli","Niederhasli","Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,91,72.270590954619,9380,3599,,,,12979,TRUE,"ZH","Niederweningen","Niederweningen","Niederweningen","Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,92,91.6384984878135,5151,470,,,,5621,TRUE,"ZH","Oberglatt","Oberglatt","Oberglatt","Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,93,18.6778957083526,1619,7049,,,,8668,TRUE,"ZH","Oberweningen","Oberweningen","Oberweningen","Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,94,51.4029749830967,6082,5750,,,,11832,TRUE,"ZH","Otelfingen","Otelfingen","Otelfingen","Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,95,50.7300710339384,7713,7491,,,,15204,TRUE,"ZH","Regensberg","Regensberg","Regensberg","Regensberg ZH","Regensberg (ZH)","Regensberg ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,96,39.3912503327713,4439,6830,,,,11269,TRUE,"ZH","Regensdorf","Regensdorf","Regensdorf","Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,97,49.3396412379263,2503,2570,,,,5073,TRUE,"ZH","Rümlang","Rümlang","Rümlang","Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,98,70.5220522052205,1567,655,,,,2222,TRUE,"ZH","Schleinikon","Schleinikon","Schleinikon","Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,99,23.7434517910236,1677,5386,,,,7063,TRUE,"ZH","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf","Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,100,60.2356267672008,6391,4219,,,,10610,TRUE,"ZH","Stadel","Stadel","Stadel","Stadel ZH","Stadel (ZH)","Stadel ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,101,31.6034442634396,1358,2939,,,,4297,TRUE,"ZH","Steinmaur","Steinmaur","Steinmaur","Steinmaur ZH","Steinmaur (ZH)","Steinmaur ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,102,17.2698484505768,1527,7315,,,,8842,TRUE,"ZH","Weiach","Weiach","Weiach","Weiach ZH","Weiach (ZH)","Weiach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,111,90.0132275132275,5444,604,,,,6048,TRUE,"ZH","Bäretswil","Bäretswil","Bäretswil","Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,112,68.8173249551167,6133,2779,,,,8912,TRUE,"ZH","Bubikon","Bubikon","Bubikon","Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,113,54.7287735849057,4641,3839,,,,8480,TRUE,"ZH","Dürnten","Dürnten","Dürnten","Dürnten ZH","Dürnten (ZH)","Dürnten ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,114,47.2541713915438,5834,6512,,,,12346,TRUE,"ZH","Fischenthal","Fischenthal","Fischenthal","Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,115,78.8133435192259,9285,2496,,,,11781,TRUE,"ZH","Gossau ZH","Gossau (ZH)","Gossau ZH","Gossau ZH","Gossau (ZH)","Gossau ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,116,31.4357321876119,2634,5745,,,,8379,TRUE,"ZH","Grüningen","Grüningen","Grüningen","Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,117,67.5780043249923,4375,2099,,,,6474,TRUE,"ZH","Hinwil","Hinwil","Hinwil","Hinwil ZH","Hinwil (ZH)","Hinwil ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,118,28.3238027162259,1585,4011,,,,5596,TRUE,"ZH","Rüti ZH","Rüti (ZH)","Rüti ZH","Rüti ZH","Rüti (ZH)","Rüti ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,119,29.2016120248339,2681,6500,,,,9181,TRUE,"ZH","Seegräben","Seegräben","Seegräben","Seegräben ZH","Seegräben (ZH)","Seegräben ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,120,50.164338537387,2442,2426,,,,4868,TRUE,"ZH","Wald ZH","Wald (ZH)","Wald ZH","Wald ZH","Wald (ZH)","Wald ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,121,20.1396753491884,1067,4231,,,,5298,TRUE,"ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,131,46.4601769911504,6720,7744,,,,14464,TRUE,"ZH","Adliswil","Adliswil","Adliswil","Adliswil ZH","Adliswil (ZH)","Adliswil ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,135,44.3098123069613,3730,4688,,,,8418,TRUE,"ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,136,53.9764431032804,5545,4728,,,,10273,TRUE,"ZH","Langnau am Albis","Langnau am Albis","Langnau am Albis","Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,137,46.0506424792139,4874,5710,,,,10584,TRUE,"ZH","Oberrieden","Oberrieden","Oberrieden","Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,138,43.7244830765178,3320,4273,,,,7593,TRUE,"ZH","Richterswil","Richterswil","Richterswil","Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,139,55.1337529504327,8409,6843,,,,15252,TRUE,"ZH","Rüschlikon","Rüschlikon","Rüschlikon","Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,141,32.771600248636,4745,9734,,,,14479,TRUE,"ZH","Thalwil","Thalwil","Thalwil","Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,151,86.5298580042793,8897,1385,,,,10282,TRUE,"ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,152,35.6652092442224,5139,9270,,,,14409,TRUE,"ZH","Herrliberg","Herrliberg","Herrliberg","Herrliberg ZH","Herrliberg (ZH)","Herrliberg ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,153,54.989671063086,6921,5665,,,,12586,TRUE,"ZH","Hombrechtikon","Hombrechtikon","Hombrechtikon","Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,154,54.8856548856549,7392,6076,,,,13468,TRUE,"ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,155,11.1510791366906,620,4940,,,,5560,TRUE,"ZH","Männedorf","Männedorf","Männedorf","Männedorf ZH","Männedorf (ZH)","Männedorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,156,66.7930889169827,7925,3940,,,,11865,TRUE,"ZH","Meilen","Meilen","Meilen","Meilen ZH","Meilen (ZH)","Meilen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,157,26.5269587194608,2519,6977,,,,9496,TRUE,"ZH","Oetwil am See","Oetwil am See","Oetwil am See","Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,158,67.0705491498925,6864,3370,,,,10234,TRUE,"ZH","Stäfa","Stäfa","Stäfa","Stäfa ZH","Stäfa (ZH)","Stäfa ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,159,38.1744795354766,5391,8731,,,,14122,TRUE,"ZH","Uetikon am See","Uetikon am See","Uetikon am See","Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,160,50.1738759075102,8224,8167,,,,16391,TRUE,"ZH","Zumikon","Zumikon","Zumikon","Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,161,46.9867466866717,5637,6360,,,,11997,TRUE,"ZH","Zollikon","Zollikon","Zollikon","Zollikon ZH","Zollikon (ZH)","Zollikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,172,41.5138624028165,2830,3987,,,,6817,TRUE,"ZH","Fehraltorf","Fehraltorf","Fehraltorf","Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,173,54.590194964982,5768,4798,,,,10566,TRUE,"ZH","Hittnau","Hittnau","Hittnau","Hittnau ZH","Hittnau (ZH)","Hittnau ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,176,53.293512526962,9636,8445,,,,18081,TRUE,"ZH","Lindau","Lindau","Lindau","Lindau ZH","Lindau (ZH)","Lindau ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,177,58.6925287356322,4085,2875,,,,6960,TRUE,"ZH","Pfäffikon","Pfäffikon","Pfäffikon","Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,178,42.0254403131115,1718,2370,,,,4088,TRUE,"ZH","Russikon","Russikon","Russikon","Russikon ZH","Russikon (ZH)","Russikon ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
1,180,40.8043908583768,4535,6579,,,,11114,TRUE,"ZH","Weisslingen","Weisslingen","Weisslingen","Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","Zürich","Zurich","Zurigo",32.1952694794163,FALSE,FALSE
